age	marital	education	housing.loan	personal.loan	contact	day.of.week	duration.contact	number.contatcs.campaign	poutcome	term.deposit
38	single	university.degree	1	0	cellular	fri	210	2	nonexistent	0
28	single	high.school	0	0	cellular	thu	16	1	nonexistent	0
26	single	professional.course	1	0	cellular	fri	249	1	success	1
27	single	high.school	0	0	cellular	tue	192	1	nonexistent	0
59	married	basic	1	0	cellular	tue	807	1	nonexistent	0
26	single	high.school	0	0	telephone	fri	155	3	nonexistent	0
38	single	professional.course	1	0	cellular	thu	268	1	nonexistent	0
39	single	basic	1	0	telephone	thu	77	2	nonexistent	0
40	married	university.degree	0	0	cellular	mon	185	2	nonexistent	0
37	divorced	university.degree	1	0	cellular	wed	31	7	failure	0
31	married	basic	0	0	cellular	mon	74	2	nonexistent	0
47	divorced	university.degree	1	0	cellular	fri	94	2	nonexistent	0
54	married	high.school	1	1	cellular	wed	184	1	nonexistent	0
32	married	university.degree	1	1	cellular	fri	1067	2	nonexistent	0
55	married	professional.course	0	1	cellular	fri	543	3	failure	0
80	married	basic	0	0	cellular	mon	382	1	success	1
29	married	professional.course	0	0	telephone	tue	492	2	nonexistent	0
32	single	university.degree	1	0	cellular	wed	412	1	nonexistent	1
47	single	university.degree	0	0	cellular	thu	310	3	nonexistent	0
49	divorced	basic	0	0	telephone	wed	122	5	nonexistent	0
33	married	basic	0	0	telephone	wed	1183	1	nonexistent	1
51	married	high.school	0	0	cellular	wed	286	2	nonexistent	0
40	married	university.degree	1	0	cellular	mon	145	2	nonexistent	0
44	divorced	high.school	0	0	cellular	mon	903	4	nonexistent	1
28	single	basic	1	0	telephone	tue	4	4	nonexistent	0
46	married	professional.course	0	0	cellular	mon	64	3	nonexistent	0
46	married	university.degree	1	0	telephone	mon	105	11	nonexistent	0
52	married	basic	1	0	telephone	tue	90	4	nonexistent	0
25	single	high.school	0	0	telephone	tue	345	2	nonexistent	0
31	single	basic	1	0	telephone	fri	12	3	nonexistent	0
52	married	basic	1	0	cellular	wed	249	1	nonexistent	0
39	divorced	university.degree	0	1	cellular	mon	375	3	nonexistent	1
44	divorced	high.school	1	0	telephone	mon	1628	2	success	1
39	single	high.school	1	0	cellular	fri	361	1	nonexistent	0
54	married	basic	1	0	cellular	fri	840	3	nonexistent	1
55	married	university.degree	1	0	cellular	fri	188	2	nonexistent	0
46	divorced	basic	1	0	telephone	thu	56	2	nonexistent	0
55	divorced	basic	1	0	cellular	thu	164	1	failure	0
45	married	high.school	1	0	cellular	wed	651	4	nonexistent	0
29	single	basic	0	1	cellular	wed	107	2	nonexistent	1
46	divorced	professional.course	0	0	cellular	tue	231	3	nonexistent	0
39	married	basic	1	1	cellular	tue	157	5	nonexistent	0
50	married	university.degree	0	1	telephone	tue	20	4	nonexistent	0
34	married	university.degree	0	0	telephone	tue	1167	1	nonexistent	0
36	married	university.degree	0	0	telephone	wed	386	3	nonexistent	0
29	single	basic	1	1	cellular	thu	104	5	nonexistent	0
43	married	basic	0	1	telephone	wed	228	1	nonexistent	0
42	married	high.school	0	0	telephone	mon	181	3	nonexistent	0
26	single	basic	1	0	cellular	mon	369	1	nonexistent	0
47	married	basic	1	1	telephone	tue	168	1	nonexistent	0
54	single	basic	1	0	cellular	fri	14	1	nonexistent	0
40	married	professional.course	1	0	cellular	thu	258	6	nonexistent	0
29	married	university.degree	0	1	cellular	tue	347	3	success	1
39	married	basic	1	0	cellular	mon	327	2	nonexistent	0
55	married	basic	0	0	cellular	wed	525	2	nonexistent	0
43	married	professional.course	0	0	telephone	fri	265	2	nonexistent	0
26	single	university.degree	0	0	cellular	wed	78	1	nonexistent	0
33	divorced	professional.course	1	0	cellular	mon	170	2	nonexistent	0
42	married	basic	1	0	telephone	thu	485	2	nonexistent	0
36	married	university.degree	1	0	cellular	mon	506	2	nonexistent	0
33	married	basic	1	0	cellular	wed	351	3	nonexistent	1
36	single	high.school	1	1	cellular	tue	629	7	nonexistent	0
39	married	professional.course	0	0	telephone	tue	273	2	nonexistent	0
28	married	university.degree	0	0	cellular	fri	161	4	nonexistent	0
38	married	basic	0	0	telephone	wed	333	1	nonexistent	0
49	married	basic	0	0	telephone	fri	122	4	nonexistent	0
38	single	university.degree	0	0	cellular	wed	76	17	nonexistent	0
36	single	basic	0	0	cellular	mon	234	2	nonexistent	0
51	married	university.degree	1	0	cellular	fri	99	3	nonexistent	0
57	married	professional.course	0	1	cellular	tue	1720	4	nonexistent	0
44	divorced	high.school	1	0	cellular	thu	533	1	nonexistent	1
27	single	university.degree	1	0	cellular	wed	429	2	nonexistent	1
58	divorced	university.degree	1	0	telephone	wed	174	5	nonexistent	0
28	single	high.school	0	0	telephone	tue	406	3	nonexistent	0
41	married	university.degree	0	0	cellular	tue	766	2	nonexistent	1
34	married	basic	1	0	telephone	fri	232	2	nonexistent	0
29	single	high.school	1	1	cellular	wed	431	2	failure	1
55	divorced	basic	0	0	cellular	wed	130	1	failure	0
37	single	university.degree	1	0	cellular	tue	481	2	failure	1
39	married	professional.course	1	0	telephone	thu	27	1	nonexistent	0
36	married	basic	0	0	telephone	wed	360	2	nonexistent	0
34	married	basic	0	1	cellular	wed	50	1	nonexistent	0
35	married	basic	1	0	cellular	mon	212	1	failure	0
36	married	university.degree	0	0	cellular	thu	616	2	nonexistent	0
55	married	high.school	0	1	cellular	wed	307	1	failure	1
50	married	basic	0	0	cellular	mon	1130	3	nonexistent	1
37	married	professional.course	1	0	cellular	mon	93	4	nonexistent	0
24	single	high.school	0	0	telephone	wed	132	1	nonexistent	0
57	married	university.degree	0	1	telephone	mon	76	5	nonexistent	0
59	divorced	high.school	1	0	cellular	thu	247	2	failure	0
32	single	university.degree	1	1	cellular	tue	69	2	nonexistent	0
36	divorced	professional.course	1	1	cellular	tue	110	4	nonexistent	0
48	married	university.degree	1	1	cellular	tue	747	2	nonexistent	1
43	divorced	professional.course	1	0	telephone	mon	99	3	nonexistent	0
26	single	high.school	0	0	cellular	fri	49	3	nonexistent	0
47	divorced	high.school	1	0	cellular	tue	188	1	success	0
24	single	professional.course	1	0	cellular	wed	171	5	nonexistent	0
35	married	university.degree	0	0	telephone	mon	81	1	nonexistent	0
26	single	basic	1	0	cellular	tue	75	2	failure	0
31	single	university.degree	1	0	cellular	tue	11	9	nonexistent	0
33	single	high.school	0	0	cellular	mon	2301	1	nonexistent	1
53	single	high.school	1	1	telephone	wed	75	3	nonexistent	0
43	married	professional.course	0	0	cellular	thu	460	1	failure	1
34	single	professional.course	1	1	telephone	mon	64	1	nonexistent	0
41	single	professional.course	1	0	cellular	tue	54	1	nonexistent	0
33	married	basic	0	0	cellular	wed	139	2	nonexistent	0
33	married	professional.course	0	0	telephone	mon	220	4	nonexistent	0
29	married	high.school	1	1	cellular	mon	36	3	nonexistent	0
25	single	basic	0	0	cellular	fri	170	2	nonexistent	0
35	married	high.school	0	0	telephone	mon	66	4	nonexistent	0
29	married	professional.course	1	0	cellular	wed	332	1	nonexistent	0
57	married	university.degree	0	0	cellular	thu	81	1	failure	0
49	married	basic	0	0	cellular	mon	68	5	failure	0
35	married	university.degree	1	0	telephone	fri	150	1	nonexistent	0
31	married	basic	0	0	telephone	wed	439	2	nonexistent	0
43	married	high.school	0	0	cellular	tue	127	1	nonexistent	0
34	married	basic	1	0	cellular	mon	320	1	nonexistent	0
38	single	university.degree	1	0	telephone	tue	284	1	nonexistent	0
43	married	university.degree	1	0	cellular	wed	281	4	nonexistent	0
38	married	university.degree	1	0	cellular	thu	83	1	nonexistent	0
46	married	professional.course	0	0	telephone	wed	247	1	nonexistent	0
39	single	high.school	0	0	telephone	thu	344	2	nonexistent	0
47	married	professional.course	0	0	telephone	tue	400	2	nonexistent	0
25	single	basic	1	0	telephone	fri	304	2	nonexistent	0
38	married	high.school	0	0	telephone	tue	776	1	nonexistent	0
36	married	professional.course	0	1	telephone	thu	247	2	nonexistent	0
30	married	university.degree	1	0	cellular	tue	496	1	nonexistent	1
34	single	university.degree	1	0	cellular	tue	568	1	success	1
46	married	high.school	1	0	cellular	mon	109	1	nonexistent	0
45	married	basic	1	0	telephone	wed	173	1	nonexistent	0
38	married	university.degree	1	0	cellular	tue	295	2	nonexistent	0
30	married	high.school	1	0	telephone	wed	207	1	nonexistent	0
31	divorced	university.degree	1	0	cellular	fri	156	2	nonexistent	0
52	divorced	high.school	0	0	cellular	fri	87	5	nonexistent	0
48	divorced	basic	0	1	telephone	mon	119	2	nonexistent	0
27	single	basic	0	0	telephone	tue	68	3	nonexistent	0
43	married	basic	1	0	telephone	wed	173	1	nonexistent	0
45	married	basic	0	0	telephone	thu	333	1	nonexistent	0
32	married	university.degree	1	1	cellular	wed	152	2	nonexistent	0
30	married	university.degree	1	0	cellular	mon	142	2	nonexistent	0
60	married	professional.course	1	0	cellular	thu	448	3	nonexistent	0
32	single	basic	1	0	cellular	thu	77	2	nonexistent	0
32	married	basic	0	0	telephone	mon	78	1	nonexistent	0
54	married	university.degree	1	0	telephone	wed	39	2	nonexistent	0
53	married	high.school	1	0	cellular	mon	8	3	nonexistent	0
27	single	high.school	1	0	telephone	thu	43	2	nonexistent	0
29	married	basic	0	0	cellular	tue	342	1	failure	0
38	married	high.school	1	0	telephone	thu	26	3	nonexistent	0
28	single	basic	0	0	cellular	wed	186	1	nonexistent	0
37	single	high.school	1	0	cellular	tue	316	2	nonexistent	0
37	married	high.school	1	0	cellular	thu	481	1	nonexistent	0
30	single	university.degree	1	0	cellular	thu	78	1	nonexistent	0
32	single	university.degree	1	0	cellular	thu	159	1	nonexistent	0
43	single	university.degree	1	0	cellular	thu	534	1	nonexistent	0
35	single	basic	1	0	cellular	mon	126	3	nonexistent	0
42	married	professional.course	0	0	cellular	thu	295	1	success	1
39	married	basic	1	0	cellular	thu	391	2	nonexistent	0
41	married	university.degree	1	0	telephone	wed	1138	1	nonexistent	1
38	married	professional.course	0	0	cellular	mon	182	3	nonexistent	0
29	single	high.school	1	0	cellular	fri	289	2	nonexistent	0
33	married	basic	1	0	cellular	wed	1019	11	nonexistent	1
41	single	university.degree	1	0	cellular	mon	279	1	nonexistent	0
45	married	basic	1	0	cellular	thu	165	1	failure	0
35	married	university.degree	1	0	cellular	tue	146	3	nonexistent	0
56	married	basic	1	0	telephone	mon	172	1	nonexistent	0
30	single	university.degree	1	0	cellular	mon	188	1	nonexistent	0
41	divorced	university.degree	1	1	telephone	thu	341	2	nonexistent	0
41	married	basic	0	0	telephone	mon	105	2	nonexistent	0
31	married	professional.course	0	0	telephone	mon	157	5	nonexistent	0
29	single	professional.course	1	1	cellular	fri	202	1	nonexistent	0
38	divorced	high.school	1	0	telephone	mon	73	1	nonexistent	0
48	married	basic	0	0	telephone	tue	284	2	nonexistent	0
24	single	high.school	1	1	cellular	tue	316	3	failure	0
53	divorced	basic	0	0	cellular	tue	64	1	nonexistent	0
56	married	basic	1	0	telephone	wed	41	7	nonexistent	0
32	single	university.degree	1	0	cellular	wed	322	1	nonexistent	0
29	single	university.degree	0	0	cellular	thu	71	2	nonexistent	0
32	married	university.degree	1	0	cellular	thu	106	1	nonexistent	0
28	single	high.school	1	1	telephone	wed	604	6	nonexistent	0
33	single	professional.course	1	0	cellular	wed	201	1	failure	0
28	divorced	university.degree	0	0	cellular	wed	265	1	nonexistent	0
43	married	basic	1	0	telephone	wed	180	5	nonexistent	0
54	married	university.degree	1	0	cellular	fri	173	1	nonexistent	0
31	single	basic	1	0	cellular	thu	111	2	nonexistent	0
36	single	high.school	1	0	telephone	thu	140	1	nonexistent	0
56	married	professional.course	0	0	cellular	wed	135	1	nonexistent	0
45	married	high.school	1	1	cellular	tue	474	1	nonexistent	0
54	married	basic	0	0	cellular	thu	112	1	nonexistent	0
48	married	high.school	1	0	cellular	fri	193	2	nonexistent	0
35	married	university.degree	1	0	cellular	wed	252	5	nonexistent	0
27	single	high.school	1	0	cellular	thu	88	1	failure	0
51	married	university.degree	1	0	cellular	thu	212	1	nonexistent	1
40	single	university.degree	0	0	telephone	thu	136	2	nonexistent	0
36	married	high.school	1	0	cellular	mon	88	2	nonexistent	0
34	married	university.degree	0	0	telephone	thu	29	1	nonexistent	0
44	married	high.school	1	0	cellular	tue	10	5	nonexistent	0
37	single	professional.course	1	0	cellular	thu	286	2	nonexistent	0
52	married	basic	1	0	cellular	fri	362	2	nonexistent	0
23	single	university.degree	0	1	cellular	wed	343	5	nonexistent	0
39	married	university.degree	1	0	telephone	mon	36	6	nonexistent	0
34	single	professional.course	1	1	cellular	fri	136	1	nonexistent	0
36	divorced	university.degree	1	0	cellular	mon	422	1	success	1
43	married	basic	1	0	cellular	tue	286	1	failure	0
45	single	professional.course	1	0	telephone	tue	121	4	nonexistent	0
34	married	professional.course	1	0	cellular	fri	377	1	nonexistent	0
37	divorced	high.school	0	0	cellular	wed	298	2	nonexistent	0
32	married	high.school	1	0	cellular	mon	55	1	nonexistent	0
37	single	university.degree	1	0	cellular	fri	300	1	failure	1
66	married	high.school	1	0	cellular	fri	210	1	nonexistent	0
32	married	basic	0	0	cellular	fri	271	5	nonexistent	0
35	married	basic	1	0	telephone	mon	26	4	failure	0
30	married	university.degree	0	0	cellular	mon	212	4	nonexistent	1
33	married	high.school	0	0	telephone	tue	131	1	nonexistent	0
57	married	basic	1	0	cellular	tue	145	1	nonexistent	0
57	single	basic	1	0	telephone	thu	107	1	nonexistent	0
47	divorced	basic	0	0	cellular	wed	67	6	nonexistent	0
56	divorced	high.school	0	0	telephone	fri	185	2	nonexistent	0
38	married	university.degree	1	1	cellular	fri	62	1	nonexistent	0
40	divorced	high.school	1	1	cellular	mon	52	10	nonexistent	0
59	married	university.degree	0	0	telephone	thu	146	1	nonexistent	0
31	single	university.degree	0	0	cellular	wed	854	1	nonexistent	1
34	single	university.degree	1	0	cellular	thu	244	1	nonexistent	0
28	single	basic	0	1	cellular	tue	261	1	failure	1
40	married	high.school	1	1	telephone	fri	141	9	nonexistent	0
42	married	high.school	1	0	cellular	thu	163	1	nonexistent	1
49	married	basic	1	0	cellular	mon	161	4	nonexistent	0
48	married	high.school	1	1	cellular	thu	64	1	nonexistent	0
41	single	university.degree	0	0	telephone	wed	79	8	nonexistent	0
37	married	university.degree	1	0	cellular	wed	364	1	failure	1
39	married	high.school	1	1	telephone	mon	149	1	nonexistent	0
42	single	basic	1	1	cellular	wed	11	8	nonexistent	0
32	married	high.school	0	0	cellular	fri	1090	1	nonexistent	0
47	married	high.school	1	0	cellular	tue	145	1	nonexistent	0
35	married	professional.course	0	0	cellular	tue	139	1	nonexistent	0
60	married	basic	1	0	cellular	thu	259	1	nonexistent	0
30	married	basic	1	0	cellular	thu	18	11	nonexistent	0
54	married	basic	0	1	telephone	fri	249	6	nonexistent	0
39	married	basic	1	0	telephone	wed	85	1	nonexistent	0
61	single	basic	1	1	cellular	tue	131	3	nonexistent	0
43	married	basic	1	1	cellular	mon	252	3	nonexistent	0
32	single	university.degree	0	0	telephone	wed	857	1	nonexistent	1
48	married	professional.course	1	1	telephone	tue	231	1	nonexistent	0
37	divorced	university.degree	0	1	cellular	thu	95	3	nonexistent	0
34	married	basic	0	0	cellular	wed	168	3	nonexistent	0
41	married	university.degree	1	0	cellular	fri	269	7	success	0
36	married	high.school	1	0	cellular	mon	101	1	nonexistent	0
33	married	high.school	0	0	telephone	wed	147	1	nonexistent	0
36	married	university.degree	1	0	telephone	tue	120	11	nonexistent	0
58	married	basic	0	0	cellular	tue	533	1	nonexistent	0
40	married	high.school	0	0	cellular	mon	377	3	failure	0
36	married	university.degree	1	0	cellular	wed	161	2	nonexistent	0
49	divorced	high.school	1	0	cellular	tue	181	4	failure	0
36	single	university.degree	0	1	cellular	mon	458	1	success	1
32	single	professional.course	1	1	cellular	wed	310	1	nonexistent	1
28	married	basic	1	0	cellular	mon	497	1	nonexistent	0
76	married	professional.course	1	0	cellular	tue	352	1	success	1
46	married	university.degree	1	0	cellular	thu	247	2	failure	0
28	single	university.degree	1	0	cellular	tue	368	1	nonexistent	0
30	married	high.school	1	0	cellular	thu	115	3	nonexistent	0
52	single	university.degree	0	0	cellular	thu	188	3	nonexistent	0
42	divorced	basic	0	0	telephone	tue	474	1	nonexistent	0
51	divorced	university.degree	0	0	telephone	tue	269	10	nonexistent	0
47	divorced	basic	1	1	telephone	wed	475	2	nonexistent	0
56	divorced	university.degree	0	0	cellular	fri	178	2	success	1
33	single	basic	0	0	cellular	tue	313	1	nonexistent	0
38	single	high.school	0	0	cellular	thu	147	3	nonexistent	0
32	single	university.degree	1	0	cellular	thu	210	2	success	0
35	married	university.degree	0	1	telephone	thu	188	6	nonexistent	0
41	married	basic	0	1	cellular	tue	178	3	failure	0
41	married	university.degree	1	0	cellular	tue	95	1	success	1
30	married	high.school	0	0	telephone	wed	629	2	nonexistent	0
36	single	high.school	1	0	cellular	fri	245	5	nonexistent	0
38	married	high.school	1	0	telephone	tue	121	5	nonexistent	0
35	married	university.degree	1	0	cellular	thu	330	1	success	1
40	single	basic	0	0	cellular	tue	355	1	nonexistent	1
31	single	basic	1	1	telephone	fri	8	3	nonexistent	0
39	single	university.degree	0	0	cellular	wed	50	1	nonexistent	0
37	married	basic	0	0	cellular	tue	56	4	nonexistent	0
52	married	basic	1	0	cellular	tue	112	1	nonexistent	0
33	married	university.degree	1	0	cellular	thu	240	1	nonexistent	0
37	married	university.degree	0	1	telephone	fri	85	3	nonexistent	0
34	single	high.school	0	0	telephone	tue	29	16	nonexistent	0
32	single	university.degree	0	0	telephone	fri	47	8	nonexistent	0
56	married	basic	0	0	telephone	wed	99	6	nonexistent	0
47	married	high.school	1	0	cellular	mon	140	2	nonexistent	0
41	single	university.degree	0	0	cellular	thu	186	2	nonexistent	0
34	single	university.degree	1	0	cellular	mon	145	1	nonexistent	0
35	married	university.degree	0	0	cellular	fri	70	1	nonexistent	0
19	single	high.school	1	0	cellular	tue	338	4	nonexistent	0
28	single	high.school	1	0	telephone	wed	203	1	nonexistent	0
41	divorced	basic	1	1	telephone	wed	343	1	nonexistent	0
27	single	high.school	0	0	cellular	fri	54	5	nonexistent	0
36	married	basic	1	0	cellular	mon	57	3	nonexistent	0
35	married	basic	1	0	cellular	tue	231	2	nonexistent	0
32	single	basic	0	0	cellular	wed	168	1	nonexistent	0
43	married	professional.course	0	0	telephone	wed	764	3	nonexistent	0
42	married	university.degree	0	0	cellular	wed	73	2	nonexistent	0
